global_step,callback_call,rollout,wall_time_s,env_id,episode,sample_index,episode_step,reward,episode_return,terminal,timeout,termination_reason,pin_x,pin_y,pin_z,pin_qw,pin_qx,pin_qy,pin_qz,pipe_x,pipe_y,pipe_z,pipe_qw,pipe_qx,pipe_qy,pipe_qz,center_x,center_y,center_z,center_qw,center_qx,center_qy,center_qz,ee_frame_x,ee_frame_y,ee_frame_z,ee_frame_qw,ee_frame_qx,ee_frame_qy,ee_frame_qz,contact_left_finger_fx_N,contact_left_finger_fy_N,contact_left_finger_fz_N,contact_left_finger_force_N,contact_right_finger_fx_N,contact_right_finger_fy_N,contact_right_finger_fz_N,contact_right_finger_force_N,contact_pin_tip_fx_N,contact_pin_tip_fy_N,contact_pin_tip_fz_N,contact_pin_tip_force_N,gripper_left_pos_rad,gripper_left_vel_rad_s,gripper_right_pos_rad,gripper_right_vel_rad_s
20840960,5088,33,1.2,0,13,10,50,-0.011330275229357797,-0.14481651376146787,0,0,,0.03637090370114707,-0.011454958159139014,0.07255045871559633,0.9999342444711703,0.0,0.0,0.011467638548099821,0.03609008368172197,-0.012,0.05536697247706422,0.9999894790185327,0.0,0.0,-0.004587139876163843,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03735836557889962,-0.011454958159139014,0.11982442374469765,0.9995960493119582,0.0,0.0,0.02842073538677651,-15.537688169368357,1.4196872439016772,2.761383274574018,15.844888863861547,16.673569770759165,1.5234733800693652,2.963254004748701,17.003228350428426,0.0,0.0,0.0,0.0,0.01989140558087201,-0.28643413208511714,0.019249252128032822,-0.28643413208511714
20845056,5089,33,1.3199999999999998,0,13,11,55,-0.010963302752293578,-0.15577981651376144,0,0,,0.03643183373503597,-0.011407561049402297,0.07360550458715596,0.9999204359932308,0.0,0.0,0.01261434433917551,0.03618487790119541,-0.012,0.05540366972477064,0.9999872696171124,0.0,0.0,-0.00504585014765587,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03737740442912163,-0.011407561049402297,0.12109955928713595,0.9995140777298768,0.0,0.0,0.031170633933141574,-16.983552926266288,1.5517967140750923,2.9641012328844303,17.30996935756645,18.16015799052436,1.659303775783952,3.1694514641774143,18.509188254618653,0.0,0.0,0.0,0.0,0.017190940349240565,-0.28313426189973406,0.01670889960883953,-0.28313426189973406
20849152,5090,33,1.44,0,13,12,60,-0.010596330275229358,-0.1663761467889908,0,0,,0.03647375393853589,-0.011362131962280348,0.0746605504587156,0.9999053124950825,0.0,0.0,0.013761033540813553,0.03627573607543931,-0.012,0.05544036697247706,0.9999848497983761,0.0,0.0,-0.005504559357400136,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03734922620383543,-0.011362131962280348,0.12237262314964123,0.9994254192290836,0.0,0.0,0.03389441545108227,-18.49480131813805,1.689880323484695,3.150573713397186,18.837183601288466,19.5709492778039,1.7882085634541636,3.3338946053131293,19.93325359142656,0.0,0.0,0.0,0.0,0.014473688752829762,-0.2795689173680158,0.01408671936919365,-0.2795689173680158
20853248,5091,33,1.56,0,13,13,65,-0.010229357798165136,-0.17660550458715593,0,0,,0.0364961077554358,-0.011318821808631974,0.07571559633027523,0.9998888739966147,0.0,0.0,0.014907704644974486,0.03636235638273606,-0.012,0.05547706422018349,0.9999822195628332,0.0,0.0,-0.005963267408875052,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.037275365447554235,-0.011318821808631974,0.12364343423614656,0.9993303689036601,0.0,0.0,0.03658980441153852,-20.097008472429277,1.8362748858057207,3.3231479710748593,20.452505162810592,20.92162503158558,1.9116205612616266,3.4595027349808603,21.291708393312327,0.0,0.0,0.0,0.0,0.0117858147452329,-0.2759766579834129,0.011387191004435766,-0.2759766579834129
20857344,5092,33,1.68,0,13,14,70,-0.009862385321100916,-0.18646788990825686,0,0,,0.03649859840388355,-0.01127777446043207,0.07677064220183487,0.9998711205194463,0.0,0.0,0.016054356143642652,0.03644445107913586,-0.012,0.05551376146788991,0.9999793789110369,0.0,0.0,-0.006421974205559271,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03715839554780272,-0.01127777446043207,0.12491181332184742,0.9992292430934838,0.0,0.0,0.03925455065114699,-20.37392588594645,1.861576984502721,3.2547130478867072,20.716068205606803,20.777012307791633,1.8984072159403522,3.3191056761876885,21.12592371673629,0.0,0.0,0.0,0.0,0.011552082832558265,-0.0062625090139511235,0.0110032935753099,-0.0017407156444217728
20861440,5093,33,1.7999999999999998,0,13,15,75,-0.009495412844036696,-0.19596330275229357,0,0,,0.03648119281662883,-0.0112391262728434,0.07782568807339449,0.9998520520869251,0.0,0.0,0.01720098652882818,0.036521747454313205,-0.012,0.05555045871559633,0.9999763278435851,0.0,0.0,-0.006880679650931714,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.037001847055562594,-0.0112391262728434,0.1261775832020743,0.9991223783255132,0.0,0.0,0.041886431325312015,-20.604928639620894,1.8826838350922641,3.168158970258067,20.931908989091596,20.540442611413333,1.8767917106875123,3.1582437702447432,20.866399629796213,0.0,0.0,0.0,0.0,0.011616767252391542,-0.0050981894569521345,0.010849232461170746,-0.0045138156989265625
20865536,5094,33,1.92,0,13,16,80,-0.009128440366972475,-0.20509174311926603,0,0,,0.03644412208004252,-0.011203005631258443,0.07888073394495412,0.9998316687241284,0.0,0.0,0.01834759429256896,0.03659398873748312,-0.012,0.05558715596330275,0.9999730663611198,0.0,0.0,-0.00733938364847158,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03681010181827643,-0.011203005631258443,0.1274405688394874,0.9990101301879482,0.0,0.0,0.04448325282461904,-20.8918583553205,1.9089007634302992,3.084131541507158,21.204374903041096,20.365389179391354,1.860796980858093,3.0064122614173208,20.670030394695637,0.0,0.0,0.0,0.0,0.011755988770069923,-0.0025922021387412876,0.01076116472080605,-0.006099035025491071
20869632,5095,33,2.04,0,13,17,85,-0.008761467889908257,-0.2138532110091743,0,0,,0.036387878366084,-0.011169532524816042,0.07993577981651376,0.9998099704578631,0.0,0.0,0.019494177926932633,0.03666093495036792,-0.012,0.055623853211009176,0.9999695944643273,0.0,0.0,-0.007798086101658379,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.036588266090787344,-0.011169532524816042,0.12870059750947072,0.9988928721411107,0.0,0.0,0.04704285265247667,-21.20729146992693,1.9377220632420546,3.0028799397787194,21.50630759143782,20.2705805497697,1.8521342634307343,2.8702448771871314,20.55638934272006,0.0,0.0,0.0,0.0,0.011933109080266924,0.0005959634448047326,0.010762266748315678,-0.006079198530317771
20873728,5096,33,2.16,0,13,18,90,-0.008394495412844035,-0.22224770642201833,0,0,,0.036313208397949305,-0.01113881814780955,0.08099082568807339,0.999786957316665,0.0,0.0,0.020640735924018574,0.0367223637043809,-0.012,0.055660550458715596,0.999965912153938,0.0,0.0,-0.008256786913971942,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03634202635864297,-0.01113881814780955,0.12995749894360553,0.9987709942691023,0.0,0.0,0.049563101262015255,-21.52089373499985,1.9663760773096308,2.92513590573434,21.807611563341542,20.266794025989405,1.8517882866386257,2.7546777392023696,20.536803777542136,0.0,0.0,0.0,0.0,0.012101516221608079,0.003627291988945523,0.01085224852803934,-0.004459526495291863
20877824,5097,33,2.28,0,13,19,95,-0.008027522935779815,-0.23027522935779815,0,0,,0.03622110353615374,-0.011110964530310564,0.08204587155963303,0.9997626293307993,0.0,0.0,0.021787266775959876,0.036778070939378876,-0.012,0.055697247706422016,0.9999620194307269,0.0,0.0,-0.008715485988892447,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.036077492066515365,-0.011110964530310564,0.13121110547110318,0.9986449019764854,0.0,0.0,0.052041903850414864,-21.802409472194906,1.9920983274086717,2.8523297436113366,22.078253995857747,20.35568537187521,1.8599103385469737,2.6630601040605395,20.613225913089085,0.0,0.0,0.0,0.0,0.012216891238471375,0.005704042292484866,0.01100742995668329,-0.0016662607797007355
20881920,5098,33,2.4,0,13,20,100,-0.007660550458715595,-0.23793577981651376,0,0,,0.036112786616671805,-0.011086064199235291,0.08310091743119266,0.9997369865322603,0.0,0.0,0.022933768974925325,0.03682787160152942,-0.012,0.05573394495412844,0.999957916295513,0.0,0.0,-0.009174183229900436,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.035801029779174307,-0.011086064199235291,0.13246125215808055,0.9985150146344204,0.0,0.0,0.05447720210898533,-22.024656610749673,2.0124051725558076,2.7865611025229806,22.29125829059595,20.529534595675603,1.875795039198786,2.597398160082473,20.77803828435505,0.0,0.0,0.0,0.0,0.012248871402699727,0.006279685248595194,0.011186972630396832,0.0015655073471430075
20886016,5099,33,2.52,0,13,21,105,-0.007293577981651375,-0.24522935779816513,0,0,,0.03598969571587875,-0.011064199870979445,0.0841559633027523,0.9997100289547715,0.0,0.0,0.024080241013121402,0.036871600258041114,-0.012,0.055770642201834864,0.9999536027491598,0.0,0.0,-0.009632878540476841,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03551909350425913,-0.011064199870979445,0.13370777694456193,0.9983817641808489,0.0,0.0,0.056866975927473,-22.16622173058325,2.0253400566015154,2.7303594880219717,22.425392997405584,20.77194389585425,1.897944112311556,2.558617106245712,21.014813027061365,0.0,0.0,0.0,0.0,0.012189040637231712,0.005202731470170912,0.011343627105212214,0.004385287893819866
20890112,5100,33,2.6399999999999997,0,13,22,110,-0.006926605504587156,-0.2521559633027523,0,0,,0.035853465057839304,-0.011045444176642686,0.08521100917431193,0.9996817566337854,0.0,0.0,0.025226681382794238,0.03690911164671463,-0.012,0.055807339449541284,0.9999490787925748,0.0,0.0,-0.010091571824102995,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03523805596971581,-0.011045444176642686,0.13495052077909356,0.9982455936794634,0.0,0.0,0.05920924505122262,-22.213580467252775,2.0296672508149745,2.6863223031088275,22.46728808379696,21.059423680263507,1.9242113007347366,2.546748355417488,21.299949344083903,0.0,0.0,0.0,0.0,0.012053144337532693,0.00275659807558859,0.011436167322293436,0.006051011801281862
20894208,5101,33,2.76,0,13,23,115,-0.006559633027522934,-0.25871559633027524,0,0,,0.035705903317429434,-0.01102985942075542,0.08626605504587156,0.9996521696064838,0.0,0.0,0.026373088576231624,0.036940281158489165,-0.012,0.055844036697247704,0.9999443444267101,0.0,0.0,-0.010550262984260659,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.034964045572981564,-0.01102985942075542,0.1361893277508595,0.9981069558423311,0.0,0.0,0.061502070689977505,-22.162429233861754,2.024993534058434,2.656743026893391,22.41276760843817,21.363709601008875,1.952014075219085,2.560995724436918,21.60502594228196,0.0,0.0,0.0,0.0,0.011876945726157207,-0.000414976929170174,0.011440239885808157,0.0061243179445468685
20898304,5102,33,2.88,0,13,24,120,-0.006192660550458714,-0.26490825688073394,0,0,,0.03554896960735088,-0.011017497374309406,0.0873211009174312,0.9996212679117772,0.0,0.0,0.027519461085764974,0.036965005251381196,-0.012,0.05588073394495413,0.9999393996525617,0.0,0.0,-0.011008951924432043,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.034702793506694876,-0.011017497374309406,0.13742404521918844,0.9979663115211549,0.0,0.0,0.06374355707725518,-22.01809619566822,2.0118057437666392,2.643333318454517,22.267265962951168,21.654577977212863,1.9785908811666575,2.5996919513640546,21.899633957859095,0.0,0.0,0.0,0.0,0.011706814205115297,-0.0034773443079245446,0.01135477303739602,0.0045859146731283915
20902400,5103,33,3.0,0,13,25,125,-0.005825688073394494,-0.27073394495412845,0,0,,0.035384747467848504,-0.011008399102779742,0.08837614678899083,0.9995890515903052,0.0,0.0,0.02866579740377132,0.03698320179444052,-0.012,0.05591743119266055,0.9999342444711703,0.0,0.0,-0.011467638548099821,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.034459495223792505,-0.011008399102779742,0.13865452394034417,0.9978241281722467,0.0,0.0,0.06593185297938915,-21.79499312981878,1.99142069206466,2.647104344946732,22.045286192623287,21.902876008510674,2.001278010929909,2.660207227578063,22.15440799513457,0.0,0.0,0.0,0.0,0.011587522527337243,-0.005624594507929525,0.01120225870603204,0.0018406567085767342
20906496,5104,33,3.12,0,13,26,130,-0.0054587155963302745,-0.2761926605504587,0,0,,0.03521541720445757,-0.011002594829709472,0.08943119266055047,0.9995555206844364,0.0,0.0,0.029812096022675285,0.03699481034058106,-0.012,0.05595412844036697,0.9999288788836205,0.0,0.0,-0.011926322758747158,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03423868994403358,-0.011002594829709472,0.1398806181914947,0.9976808783003679,0.0,0.0,0.06806515315347793,-21.515165602745707,1.9658526946671204,2.6684166540991474,21.76895438854553,22.083460868167467,2.017778150390936,2.738899427910732,22.34395315641994,0.0,0.0,0.0,0.0,0.011550464151149202,-0.006291645279314256,0.011022833407481591,-0.0013889986653313356
20910592,5105,33,3.2399999999999998,0,13,27,135,-0.005091743119266053,-0.2812844036697248,0,0,,0.035043226941040506,-0.011000103836310027,0.0904862385321101,0.999520675238268,0.0,0.0,0.030958355434951082,0.036999792327379946,-0.012,0.0559908256880734,0.9999233028910414,0.0,0.0,-0.012385004459857726,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03404416133845147,-0.011000103836310027,0.1411021858917564,0.9975370378866499,0.0,0.0,0.07014169975363023,-21.20608809678412,1.937612110366062,2.707151287109399,21.465814243818112,22.1777495275002,2.026393357842658,2.831192764292383,22.44937630790276,0.0,0.0,0.0,0.0,0.011605391563985034,-0.005302951848269282,0.010863715696614715,-0.004253117460935092
20914688,5106,33,3.36,0,13,28,140,-0.004724770642201833,-0.28600917431192663,0,0,,0.034870462772429486,-0.011000934397410969,0.09154128440366972,0.9994845152976262,0.0,0.0,0.032104574133124474,0.036998131205178066,-0.012,0.05602752293577982,0.9999175164946063,0.0,0.0,-0.01284368355491572,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03387886187520923,-0.011000934397410969,0.14231908872021315,0.9973930848058494,0.0,0.0,0.07215978368503917,-20.897925634454417,1.9094551341125858,2.7629143552516777,21.1660816039916,22.175618332251197,2.026198629342749,2.931838082806857,22.460169274674275,0.0,0.0,0.0,0.0,0.011737849763803158,-0.0029187042515430566,0.010766779871103267,-0.005997962320141195
20918784,5107,33,3.48,0,13,29,145,-0.004357798165137613,-0.2903669724770642,0,0,,0.03469941841294499,-0.011005083753971846,0.09259633027522936,0.9994470409100658,0.0,0.0,0.033250750609774775,0.03698983249205631,-0.012,0.05606422018348624,0.9999115196955327,0.0,0.0,-0.01330235994740589,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03374486258958768,-0.011005083753971846,0.14353119223081232,0.9972494972382184,0.0,0.0,0.07411774590555668,-20.620537269785636,1.8841100043458956,2.8351750983078094,20.89963266761307,22.07645525978184,2.0171380440409803,3.0353533175467358,22.375256255252335,0.0,0.0,0.0,0.0,0.011912980317447112,0.00023364571404812446,0.010757536099428294,-0.0061643502102907005
20922880,5108,33,3.5999999999999996,0,13,30,150,-0.003990825688073393,-0.29435779816513763,0,0,,0.034532364743753756,-0.011012538122247449,0.09365137614678899,0.9994082521248702,0.0,0.0,0.03439688335753682,0.03697492375550511,-0.012,0.05610091743119266,0.9999053124950825,0.0,0.0,-0.013761033540813553,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03364332927406432,-0.011012538122247449,0.1447383659640418,0.9971067520812712,0.0,0.0,0.07601397867457242,-20.40052374137884,1.8640072454051733,2.923257569893046,20.693026041481264,21.889253377584424,2.000033303535633,3.1365824939848217,22.203101053341964,0.0,0.0,0.0,0.0,0.01208469489889228,0.003324508180061161,0.010838417023717564,-0.004708493573083822
20926976,5109,33,3.7199999999999998,0,13,31,155,-0.0036238532110091735,-0.2979816513761468,0,0,,0.034371519663372534,-0.011023272739576017,0.09470642201834863,0.9993681489930516,0.0,0.0,0.03554297086910296,0.036953454520847966,-0.012,0.056137614678899085,0.9998988948945619,0.0,0.0,-0.01421970423862461,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03357452529463097,-0.011023272739576017,0.14594048355529612,0.9969653233667237,0.0,0.0,0.07784692674912787,-20.25861759307434,1.8510412013976556,3.0261533425480667,20.566855480707492,21.631733389154725,1.9765035583999242,3.2312640287498104,21.96086343838355,0.0,0.0,0.0,0.0,0.012207804148268796,0.00554047466883843,0.01098813757217604,-0.0020135237008312543
20931072,5110,33,3.84,0,13,32,160,-0.003256880733944952,-0.3012385321100918,0,0,,0.034219018641599354,-0.011037251946638325,0.09576146788990826,0.9993267315673506,0.0,0.0,0.03668901163722504,0.036925496106723354,-0.012,0.056174311926605505,0.9998922668953211,0.0,0.0,-0.014678371944325579,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.033537840450231324,-0.011037251946638325,0.14713742283984071,0.996825680687846,0.0,0.0,0.07961508852731593,-20.20767815561566,1.8463868365537153,3.1421838238287236,20.53369718228737,21.328585624226896,1.9488047778481428,3.316478826389433,21.67268872562958,0.0,0.0,0.0,0.0,0.012249909953974463,0.00629837917154046,0.011167296456414217,0.00121133621545595
20935168,5111,33,3.96,0,13,33,165,-0.002889908256880732,-0.3041284403669725,0,0,,0.034076886367814765,-0.01105442930591434,0.0968165137614679,0.9992839999022363,0.0,0.0,0.037835004154716356,0.036891141388171324,-0.012,0.056211009174311925,0.999885428498755,0.0,0.0,-0.0151370365614036,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03353184452695378,-0.01105442930591434,0.1483290659542878,0.9966882876424278,0.0,0.0,0.08131701713912688,-20.25148905090367,1.8503898625191169,3.2685983953143607,20.596856238077603,21.009015091426324,1.9196054398257556,3.3908633998400752,21.36730106383964,0.0,0.0,0.0,0.0,0.012199931519080855,0.005398767343455514,0.011328745232627354,0.004117414187292399
20939264,5112,33,4.08,0,13,34,170,-0.002522935779816512,-0.306651376146789,0,0,,0.033947009870066325,-0.011074747755944003,0.09787155963302752,0.9992399540539062,0.0,0.0,0.03898094691445368,0.036850504488112,-0.012,0.05624770642201835,0.9998783797063022,0.0,0.0,-0.015595697993346471,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.033554363480064756,-0.011074747755944003,0.14951529943449918,0.9965536002964874,0.0,0.0,0.08295132148500506,-20.38446982390787,1.8625403900017345,3.4012316778399025,20.750037195931487,20.70384538980605,1.8917219137893857,3.4545207896610455,21.075140322434507,0.0,0.0,0.0,0.0,0.012071021445196596,0.0030783860135388387,0.011429996147082228,0.005939930647480121
20943360,5113,33,4.2,0,13,35,175,-0.0021559633027522923,-0.3088073394495413,0,0,,0.03383111346182235,-0.011098139800879656,0.09892660550458715,0.999194594080286,0.0,0.0,0.04012683840937923,0.03680372039824069,-0.012,0.05628440366972477,0.9998711205194463,0.0,0.0,-0.016054356143642652,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03360257552630566,-0.011098139800879656,0.15069601430983512,0.9964220656737814,0.0,0.0,0.08451666722247436,-20.592316838724845,1.8815314878022702,3.534348243456005,20.977971566193972,20.442479403448232,1.8678407576754728,3.508630997537471,20.82532796220313,0.0,0.0,0.0,0.0,0.011897104421014864,-5.2120421732336284e-05,0.011444403448602983,0.006199262074853717
20947456,5114,33,4.32,0,13,36,180,-0.0017889908256880725,-0.31059633027522937,0,0,,0.03373073584901601,-0.011124527734700466,0.09998165137614679,0.9991479200410298,0.0,0.0,0.04127267713250262,0.03675094453059907,-0.012,0.05632110091743119,0.9998636509397145,0.0,0.0,-0.016513010915781303,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.033673123865191425,-0.011124527734700466,0.15187110619367036,0.9962941202760691,0.0,0.0,0.08601177770127488,-20.853493945353847,1.9053953858698947,3.660773155207339,21.25793972611858,20.250022641277056,1.850255875852726,3.5548354377346043,20.642764319919333,0.0,0.0,0.0,0.0,0.011723949413428865,-0.003168910558280308,0.011368175631962192,0.004827161375319467
