global_step,callback_call,rollout,wall_time_s,env_id,episode,sample_index,episode_step,reward,episode_return,terminal,timeout,termination_reason,pin_x,pin_y,pin_z,pin_qw,pin_qx,pin_qy,pin_qz,pipe_x,pipe_y,pipe_z,pipe_qw,pipe_qx,pipe_qy,pipe_qz,center_x,center_y,center_z,center_qw,center_qx,center_qy,center_qz,ee_frame_x,ee_frame_y,ee_frame_z,ee_frame_qw,ee_frame_qx,ee_frame_qy,ee_frame_qz,contact_left_finger_fx_N,contact_left_finger_fy_N,contact_left_finger_fz_N,contact_left_finger_force_N,contact_right_finger_fx_N,contact_right_finger_fy_N,contact_right_finger_fz_N,contact_right_finger_force_N,contact_pin_tip_fx_N,contact_pin_tip_fy_N,contact_pin_tip_fz_N,contact_pin_tip_force_N,gripper_left_pos_rad,gripper_left_vel_rad_s,gripper_right_pos_rad,gripper_right_vel_rad_s
12540960,3061,26,1681.2,0,6,10,50,-0.025243854852486557,-0.29897272595799723,0,0,,0.03515404773073348,-0.01190398106694562,0.06667419354838709,0.9999870935501354,0.0,0.0,0.0050806233035741635,0.03515404773073348,-0.012,0.05516258064516129,0.9999979349642903,0.0,0.0,-0.002032256665620778,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03515404773073348,-0.01190398106694562,0.11328458170909637,0.9999972007035777,0.0,0.0,0.0023661329228416308,-11.3360433811901,1.0357806135097554,2.044562451351886,11.565420728923984,11.824963330906494,1.0804535023163293,2.132743780347651,12.064233650777924,0.0,0.0,0.0,0.0,0.027565084483491594,-0.2926794097841741,0.026553101317670236,-0.2926794097841741
12545056,3062,26,1681.32,0,6,11,55,-0.024856758078293007,-0.32382948403629025,0,0,,0.035158346160231294,-0.011897038082628436,0.0671416129032258,0.9999843832027183,0.0,0.0,0.005588680584807033,0.035158346160231294,-0.012,0.05517883870967742,0.9999975013069718,0.0,0.0,-0.0022354820090381105,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.035158346160231294,-0.011897038082628436,0.11391048698747698,0.9999966520637205,0.0,0.0,0.002587636247716306,-12.344735940007984,1.127945415838293,2.230806071227911,12.595287293947,13.022821177608238,1.189902442624103,2.353342241478928,13.287135091977259,0.0,0.0,0.0,0.0,0.0257951612332991,-0.29182053207444497,0.02482350481276583,-0.29182053207444497
12549152,3063,26,1681.44,0,6,12,60,-0.02446966130409946,-0.3482991453403897,0,0,,0.03515998389669084,-0.011890805707380688,0.06760903225806451,0.9999814147297854,0.0,0.0,0.006096736423436315,0.03515998389669084,-0.012,0.05519509677419355,0.9999970263490284,0.0,0.0,-0.0024387072601284084,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03515998389669084,-0.011890805707380688,0.11453566562736442,0.9999960662939782,0.0,0.0,0.002804887978075597,-13.338488218154275,1.2187451163795784,2.406886571933816,13.608589588002673,14.194699505374542,1.296977619780415,2.5613870982486184,14.482138960152467,0.0,0.0,0.0,0.0,0.023997981775653408,-0.2905417600706691,0.02310248794222743,-0.2905417600706691
12553248,3064,26,1681.56,0,6,13,65,-0.02408256452990591,-0.3723817098702956,0,0,,0.035158933421200446,-0.01188532695499319,0.06807645161290322,0.9999781881321029,0.0,0.0,0.006604790688317786,0.035158933421200446,-0.012,0.055211354838709675,0.9999965100904794,0.0,0.0,-0.0026419324104983203,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.035158933421200446,-0.01188532695499319,0.11516005282258045,0.999995447242463,0.0,0.0,0.0030175311674353793,-14.326105113800928,1.3089842235960236,2.5726477702139228,14.614008484289416,15.334055034944068,1.4010811707055493,2.753653011800358,15.642214586528224,0.0,0.0,0.0,0.0,0.02216824311498316,-0.2888855273732105,0.02137782395570014,-0.2888855273732105
12557344,3065,26,1681.68,0,6,14,70,-0.023695467755712362,-0.39607717762600797,0,0,,0.035155212384916416,-0.011880639638001246,0.06854387096774193,0.9999747034105038,0.0,0.0,0.007112843248307626,0.035155212384916416,-0.012,0.05522761290322581,0.9999959525313463,0.0,0.0,-0.002845157451754499,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.035155212384916416,-0.011880639638001246,0.11578358409206561,0.999994798975923,0.0,0.0,0.003225216442866626,-15.317733870143428,1.399589896764374,2.7283827307813153,15.621648284393352,16.436186409170134,1.5017835297718904,2.927600618919909,16.762291693893868,0.0,0.0,0.0,0.0,0.020305559913364715,-0.2869067928927944,0.0196362468942373,-0.2869067928927944
12561440,3066,26,1681.8,0,6,15,75,-0.023308370981518816,-0.4193855486075268,0,0,,0.03514888331247036,-0.011876776106715057,0.06901129032258065,0.9999709605658874,0.0,0.0,0.0076208939722624625,0.03514888331247036,-0.012,0.055243870967741936,0.9999953536716522,0.0,0.0,-0.003048382375503603,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03514888331247036,-0.011876776106715057,0.1164061953063675,0.9999941257530267,0.0,0.0,0.0034276025790249587,-16.324243820979003,1.491555272982853,2.874713054622774,16.642405132839205,17.498700572171767,1.5988660421273695,3.081535875438814,17.839752175599553,0.0,0.0,0.0,0.0,0.018415062579784463,-0.2846712171442901,0.01786562005771443,-0.2846712171442901
12565536,3067,26,1681.92,0,6,16,80,-0.02292127420732527,-0.44230682281485206,0,0,,0.03514005255136684,-0.011873763025948586,0.06947870967741936,0.99996695959922,0.0,0.0,0.00812894272903939,0.03514005255136684,-0.012,0.05526012903225806,0.9999947135114217,0.0,0.0,-0.0032516071733522953,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03514005255136684,-0.011873763025948586,0.11702782271398457,0.9999934319963859,0.0,0.0,0.0036243570587679496,-17.35652623538267,1.5858754935882646,3.0124516440257314,17.687251593966888,18.52184679059302,1.6923514834044386,3.2147082347025004,18.874777114229623,0.0,0.0,0.0,0.0,0.01650711409315242,-0.2822529834282507,0.01605710022991447,-0.2822529834282507
12569632,3068,26,1682.04,0,6,17,85,-0.02253417743313172,-0.4648410002479838,0,0,,0.03512886848502453,-0.01187162119098784,0.06994612903225807,0.9999627005115342,0.0,0.0,0.008636989387496012,0.03512886848502453,-0.012,0.055276387096774196,0.9999940320506812,0.0,0.0,-0.0034548318369072434,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03512886848502453,-0.01187162119098784,0.11764840296755472,0.9999927222635019,0.0,0.0,0.003815156619439335,-18.42475554362249,1.6834802019553543,3.1424681738423694,18.766481520419205,19.508691247233184,1.78252001243755,3.327340827540458,19.870521099287526,0.0,0.0,0.0,0.0,0.01459613121547055,-0.27973233620013055,0.01420693819201297,-0.27973233620013055
12573728,3069,26,1682.16,0,6,18,90,-0.02214708065893817,-0.48698808090692197,0,0,,0.03511551903948732,-0.011870365384068693,0.07041354838709678,0.9999581833039296,0.0,0.0,0.009145033816490478,0.03511551903948732,-0.012,0.05529264516129032,0.9999933092894588,0.0,0.0,-0.0036580563577751205,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03511551903948732,-0.011870365384068693,0.11826787314987786,0.9999920012168253,0.0,0.0,0.003999687783923154,-19.5376572120042,1.7851666488125661,3.265575502142441,19.888963086546397,20.46511370737433,1.869908866663644,3.4205930243417106,20.83309614204195,0.0,0.0,0.0,0.0,0.012698640868416324,-0.27719291831168136,0.012317594741330245,-0.27719291831168136
12577824,3070,26,1682.28,0,6,19,95,-0.021759983884744625,-0.5087480647916666,0,0,,0.03510022852570001,-0.01187000427235478,0.07088096774193549,0.999953407977572,0.0,0.0,0.009653075884881505,0.03510022852570001,-0.012,0.05530890322580645,0.9999925452277847,0.0,0.0,-0.0038612807275626056,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03510022852570001,-0.01187000427235478,0.11888617079976181,0.9999912735931274,0.0,0.0,0.004177647375596312,-20.266001093679915,1.8517158359707535,3.3112422838698166,20.618049794505485,20.949099574791312,1.91413092561545,3.4228530828748904,21.313014648844614,0.0,0.0,0.0,0.0,0.011558605485394238,-0.006145101262903613,0.01111798666885254,0.0003237600393457224
12581920,3071,26,1682.4,0,6,20,100,-0.021372887110551075,-0.5301209519022176,0,0,,0.03508325387040792,-0.011870540348119605,0.07134838709677419,0.9999483745336943,0.0,0.0,0.01016111546152843,0.03508325387040792,-0.012,0.05532516129032258,0.9999917398656901,0.0,0.0,-0.004064504937876385,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03508325387040792,-0.011870540348119605,0.11950323393768073,0.9999905441723826,0.0,0.0,0.004348743016334771,-20.386680422325032,1.8627423736134547,3.2490551391398137,20.727829290343855,20.760350914270752,1.896884855111033,3.3086075531204453,21.107752750536417,0.0,0.0,0.0,0.0,0.011553553584477263,-0.0062360354794091495,0.010992091164432635,-0.0019423590402125415
12586016,3072,26,1682.52,0,6,21,105,-0.020985790336357526,-0.5511067422385751,0,0,,0.035064880299012786,-0.011871969911545707,0.07181580645161291,0.9999430829735957,0.0,0.0,0.010669152415291224,0.035064880299012786,-0.012,0.05534141935483871,0.9999908932032083,0.0,0.0,-0.004267728980323151,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.035064880299012786,-0.011871969911545707,0.12011900109123591,0.9999898177463666,0.0,0.0,0.00451269360675684,-20.54538258104807,1.8772430784713972,3.188040866699022,20.875832715009125,20.59072837055818,1.8813863485789195,3.1950772034292174,20.92190784222609,0.0,0.0,0.0,0.0,0.01159410484917895,-0.0055061127147787835,0.010880399832085549,-0.003952803022460112
12590112,3073,26,1682.64,0,6,22,110,-0.020598693562163976,-0.5717054358007391,0,0,,0.03504541654292576,-0.011874283096259554,0.0722832258064516,0.999937533298642,0.0,0.0,0.011177186615030536,0.03504541654292576,-0.012,0.05535767741935484,0.9999900052403745,0.0,0.0,-0.0044709528465096005,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03504541654292576,-0.011874283096259554,0.12073341132040796,0.9999890990871788,0.0,0.0,0.004669229787916491,-20.734669278599426,1.8945383097197446,3.1282618372037447,21.05473361555534,20.449024532960244,1.8684387898136263,3.0851663074523685,20.764679602766073,0.0,0.0,0.0,0.0,0.011674921466904393,-0.00405141359572082,0.010797614738563817,-0.005442934705851272
12594208,3074,26,1682.76,0,6,23,115,-0.02021159678797043,-0.5919170325887095,0,0,,0.03502518965194864,-0.011877463937426003,0.07275064516129032,0.9999317255102658,0.0,0.0,0.01168521792960773,0.03502518965194864,-0.012,0.05537393548387097,0.9999890759772252,0.0,0.0,-0.004674176528042442,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03502518965194864,-0.011877463937426003,0.12134640424259059,0.9999883929158927,0.0,0.0,0.0048180943836903575,-20.94558744675246,1.9138100205154531,3.0697658319376626,21.255676054812078,20.342688136061703,1.8587227738533536,2.9814054692234526,20.643851131100085,0.0,0.0,0.0,0.0,0.011785365447367812,-0.00206342194737926,0.01075463298703109,-0.006216606233440332
12598304,3075,26,1682.88,0,6,24,120,-0.01982450001377688,-0.6117415326024864,0,0,,0.03500453949885087,-0.011881490481932301,0.07321806451612903,0.9999256596099663,0.0,0.0,0.012193246227884917,0.03500453949885087,-0.012,0.0553901935483871,0.9999881054137988,0.0,0.0,-0.004877400016528389,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03500453949885087,-0.011881490481932301,0.1219579200573952,0.9999877038715418,0.0,0.0,0.0049590428231341115,-21.168101991405496,1.9341412987071012,3.012672115526422,21.468712997233443,20.27744105545214,1.8527611116656777,2.885912079731773,20.56540366796087,0.0,0.0,0.0,0.0,0.011910898914271491,0.00019618045688695802,0.010757112318038012,-0.006171978275315758
12602400,3076,26,1683.0,0,6,25,125,-0.019437403239583335,-0.6311789358420697,0,0,,0.034983813068482014,-0.011886334939901204,0.07368548387096774,0.9999193355993092,0.0,0.0,0.012701271378724975,0.034983813068482014,-0.012,0.055406451612903224,0.9999870935501354,0.0,0.0,-0.0050806233035741635,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.034983813068482014,-0.011886334939901204,0.12256789957121639,0.9999870364806449,0.0,0.0,0.005091843542116974,-21.391584521180334,1.9545610222398275,2.9572361532510896,21.683298706206042,20.256978794935637,1.8508914634966571,2.800384889147004,20.533220512999897,0.0,0.0,0.0,0.0,0.012034997743752709,0.0024299593875488613,0.010804726374210203,-0.005314925264216325
12606496,3077,26,1683.12,0,6,26,130,-0.019050306465389785,-0.6502292423074595,0,0,,0.03496335862737982,-0.011891963876487508,0.07415290322580645,0.999912753479927,0.0,0.0,0.013209293250991608,0.03496335862737982,-0.012,0.05542270967741936,0.9999860403862767,0.0,0.0,-0.005283846380786496,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03496335862737982,-0.011891963876487508,0.1231762842215482,0.9999863951274706,0.0,0.0,0.005216278363577355,-21.60533371784054,1.9740914056910135,2.903886248949977,21.88881077820632,20.28277068389637,1.8532480827925615,2.726125856178599,20.54889479401814,0.0,0.0,0.0,0.0,0.012141326655028215,0.004343879790507978,0.01089120765906882,-0.003758262136761209
12610592,3078,26,1683.24,0,6,27,135,-0.018663209691196236,-0.6688924519986558,0,0,,0.0349435198718421,-0.011898338442634281,0.07462032258064516,0.9999059132535187,0.0,0.0,0.013717311713549356,0.0349435198718421,-0.012,0.055438967741935484,0.9999849459222664,0.0,0.0,-0.005487069239772124,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.0349435198718421,-0.011898338442634281,0.12378301610104106,0.9999857840252359,0.0,0.0,0.005332142855777874,-21.79910111173429,1.9917960406660773,2.8532294733334354,22.075075972116764,20.35397097458746,1.8597536931095142,2.664080027263377,20.61165060408911,0.0,0.0,0.0,0.0,0.01221588944339307,0.0056860099810753665,0.011005172535261544,-0.0017068943652921956
12614688,3079,26,1683.36,0,6,28,140,-0.018276112917002686,-0.6871685649156585,0,0,,0.03492463015279235,-0.0119054146431962,0.07508774193548387,0.99989881492185,0.0,0.0,0.014225326635263645,0.03492463015279235,-0.012,0.05545522580645161,0.9999838101581494,0.0,0.0,-0.005690291872137796,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03492463015279235,-0.0119054146431962,0.12438803798128971,0.9999852071884289,0.0,0.0,0.005439246667974246,-21.963595587157766,2.0068259927352274,2.8060284940836575,22.23287380414289,20.467446292729992,1.87012199629005,2.6148832175779186,20.718381410437573,0.0,0.0,0.0,0.0,0.012248871317772985,0.006279683719913849,0.011131619666677316,0.0005691540001917059
12618784,3080,26,1683.48,0,6,29,145,-0.017889016142809137,-0.7050575810584676,0,0,,0.03490700687447895,-0.011913143640579476,0.07555516129032258,0.9998914584867532,0.0,0.0,0.014733337885000817,0.03490700687447895,-0.012,0.055471483870967744,0.999982633093973,0.0,0.0,-0.005893514269490271,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03490700687447895,-0.011913143640579476,0.12499129333634207,0.9999846684064371,0.0,0.0,0.005537413842949657,-22.09094099674922,2.0184616139161724,2.7631547313809843,22.3543929794182,20.617918808339635,1.8838707540614894,2.5789077936913642,20.863803833760887,0.0,0.0,0.0,0.0,0.012235930833683706,0.006046755006306833,0.011253904662675649,0.0027702839281616948
12622880,3081,26,1683.6,0,6,30,150,-0.01750191936861559,-0.7225595004270832,0,0,,0.034890946161126514,-0.011921472091802757,0.07602258064516129,0.9998838439501271,0.0,0.0,0.015241345331628152,0.034890946161126514,-0.012,0.05548774193548387,0.9999814147297854,0.0,0.0,-0.006096736423436314,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.034890946161126514,-0.011921472091802757,0.12559272636591962,0.9999841712186543,0.0,0.0,0.0056264831059042435,-22.17506372651031,2.0261479547065258,2.725526137213789,22.43361806605859,20.7982184335526,1.9003448314921156,2.556298761854784,21.04071918562211,0.0,0.0,0.0,0.0,0.012178771362881062,0.005017884531859205,0.011355930999594215,0.00460675799269589
12626976,3082,26,1683.72,0,6,31,155,-0.01711482259442204,-0.7396743230215053,0,0,,0.03487671788115588,-0.011930342516652731,0.07649,0.9998759713139374,0.0,0.0,0.01574934884401392,0.03487671788115588,-0.012,0.055504,0.9999801550656372,0.0,0.0,-0.006299958325582703,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03487671788115588,-0.011930342516652731,0.1261922820183398,0.99998371889123,0.0,0.0,0.005706308129228131,-22.211990742293704,2.0295219967578,2.6940394657858744,22.466627270560146,20.999631678729013,1.9187480721681334,2.5469953218439527,21.24036981731305,0.0,0.0,0.0,0.0,0.012084916876452337,0.0033285037761421788,0.011424268825855701,0.00583683886540265
12631072,3083,26,1683.84,0,6,32,160,-0.016727725820228495,-0.7564020488417338,0,0,,0.03486456111258073,-0.011939693694393525,0.07695741935483871,0.999867840580216,0.0,0.0,0.01625734829102741,0.03486456111258073,-0.012,0.05552025806451613,0.9999788541015804,0.0,0.0,-0.006503179967536224,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03486456111258073,-0.011939693694393525,0.12678990601313056,0.9999833143956129,0.0,0.0,0.005776757772725953,-22.20004331331714,2.0284303535010584,2.6695069874839,22.45178657408775,21.21232981779619,1.9381824199001594,2.5507365850701516,21.4528726402361,0.0,0.0,0.0,0.0,0.011966721555295051,0.0012009879953110239,0.011449922749764918,0.0062986094957685375
12635168,3084,26,1683.96,0,6,33,165,-0.016340629046034946,-0.7727426778877687,0,0,,0.03485468012577599,-0.011949461086291963,0.07742483870967742,0.999859451751062,0.0,0.0,0.016765343541538948,0.03485468012577599,-0.012,0.05553651612903226,0.9999775118376686,0.0,0.0,-0.006706401340903677,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03485468012577599,-0.011949461086291963,0.12738554486332856,0.9999829603890326,0.0,0.0,0.005837716298900995,-22.139916959017437,2.0229365749356036,2.6526062340907988,22.389830619536575,21.425854973348912,1.957692332590256,2.5670537327775484,21.66770835771587,0.0,0.0,0.0,0.0,0.011839743594167701,-0.0010846153049812732,0.011429515913925213,0.005931286450653867
12639264,3085,26,1684.08,0,6,34,170,-0.015953532271841396,-0.7886962101596101,0,0,,0.03484724095111943,-0.011959577281042537,0.07789225806451613,0.9998508048286405,0.0,0.0,0.017273334464419948,0.03484724095111943,-0.012,0.055552774193548385,0.9999761282739574,0.0,0.0,-0.006909622437291871,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03484724095111943,-0.011959577281042537,0.127979145897451,0.9999826591970425,0.0,0.0,0.005889083562947902,-22.034643903591938,2.0133177170794663,2.643848785306004,22.28382634530191,21.62963980494504,1.9763122664416788,2.5952539634910257,21.874242190328943,0.0,0.0,0.0,0.0,0.011720697257475285,-0.0032274493654447715,0.011365734495109834,0.004783220911977026
12643360,3086,26,1684.2,0,6,35,175,-0.015566435497647847,-0.8042626456572579,0,0,,0.03484236858918062,-0.011969972460017918,0.07835967741935485,0.9998418998151839,0.0,0.0,0.01778132092854295,0.03484236858918062,-0.012,0.05556903225806452,0.9999747034105038,0.0,0.0,-0.007112843248307626,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03484236858918062,-0.011969972460017918,0.12857065728113262,0.9999824127982443,0.0,0.0,0.005930775177144204,-21.889440160820378,2.000050370024197,2.643570719661909,22.13902116595546,21.813534777601973,1.9931148527758147,2.634403685372012,22.062250317850804,0.0,0.0,0.0,0.0,0.011625252760192571,-0.004945450316533608,0.011266974119526204,0.00300553415147168
12647456,3087,26,1684.32,0,6,36,180,-0.015179338723454297,-0.8194419843807123,0,0,,0.034840144910334395,-0.011980574879134013,0.07882709677419356,0.9998327367129904,0.0,0.0,0.01828930280278164,0.034840144910334395,-0.012,0.055585290322580645,0.9999732372473666,0.0,0.0,-0.0073160637655577745,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.034840144910334395,-0.011980574879134013,0.12916002803841897,0.9999822228112891,0.0,0.0,0.005962722649372722,-21.711445045680964,1.9837868569657733,2.6519436679546793,21.962583215175293,21.968316553413636,2.0072573500580986,2.6833192289537915,22.22242597793551,0.0,0.0,0.0,0.0,0.011565973578291467,-0.006012475590753474,0.011146234736264589,0.0008322252527626288
